run_name,model,model_family,hyperparameter_name,train_ratio,seed,condition,stage,eval_ratio,split,C,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,validation_selected_reproduction,60/40,valid,63,True,1698,48,8.2127957670018077,48,19,29,0.89583333333333337,0.89564428312159716,0.84999999999999998,0.89473684210526316,0.87179487179487181,0.78490424220550703,26,3,2,17,0.90925589836660614,0.82189352767412782,0.8135090123674158
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,50/50,test,63,True,1698,48,8.301049175002845,42,21,21,0.80952380952380953,0.80952380952380953,0.84210526315789469,0.76190476190476186,0.80000000000000004,0.6218743352054219,18,3,5,16,0.90929705215419498,0.91676657236961456,0.91468988378397453
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,60/40,test,63,True,1698,48,8.3941664510057308,53,21,32,0.83018867924528306,0.81845238095238093,0.80000000000000004,0.76190476190476186,0.78048780487804881,0.64266872338949876,28,4,5,16,0.9285714285714286,0.90958668634225837,0.90752608684998837
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,70/30,test,63,True,1698,48,8.4909272060031071,70,21,49,0.84285714285714286,0.8197278911564625,0.72727272727272729,0.76190476190476186,0.7441860465116279,0.63122798848654782,43,6,5,16,0.93100097181729824,0.86734881274932696,0.86418458565815715
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,75/25,test,63,True,1698,48,8.597698224009946,84,21,63,0.80952380952380953,0.79365079365079361,0.59259259259259256,0.76190476190476186,0.66666666666666663,0.54452996901562911,52,11,5,16,0.88964474678760386,0.66965214132836604,0.65864007084532328
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,80/20,test,63,True,1698,48,8.740911494998727,105,21,84,0.80952380952380953,0.79166666666666663,0.5161290322580645,0.76190476190476186,0.61538461538461542,0.51152796052883553,69,15,5,16,0.91099773242630389,0.7527333712541906,0.7461574769754713
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,clean,test,90/10,test,63,True,1698,48,8.9791432839992922,210,21,189,0.80476190476190479,0.7857142857142857,0.30769230769230771,0.76190476190476186,0.43835616438356162,0.39716620347661907,153,36,5,16,0.90312421264802212,0.56225126694900707,0.55217702726714268
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,validation_selected_reproduction,60/40,valid,15,True,1698,48,6.8729300189879723,48,19,29,0.85416666666666663,0.87023593466424676,0.75,0.94736842105263153,0.83720930232558144,0.72422434883191855,23,6,1,18,0.9019963702359346,0.81983736750529057,0.81025420765529732
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,50/50,test,15,True,1698,48,6.9633571349841077,42,21,21,0.80952380952380953,0.80952380952380953,0.78260869565217395,0.8571428571428571,0.81818181818181823,0.6218743352054219,16,5,3,18,0.90022675736961455,0.90684000412394861,0.90443922093833606
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,60/40,test,15,True,1698,48,7.0662541269848589,53,21,32,0.79245283018867929,0.8035714285714286,0.69230769230769229,0.8571428571428571,0.76595744680851063,0.59402807414242031,24,8,3,18,0.88839285714285721,0.83988573343234818,0.83581021504592856
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,70/30,test,15,True,1698,48,7.1683627509919461,70,21,49,0.7857142857142857,0.80612244897959173,0.59999999999999998,0.8571428571428571,0.70588235294117652,0.56694670951384085,37,12,3,18,0.89990281827016516,0.79693303423683504,0.7916513272051986
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,75/25,test,15,True,1698,48,7.2858176440058742,84,21,63,0.7857142857142857,0.80952380952380953,0.54545454545454541,0.8571428571428571,0.66666666666666663,0.54886043019697373,48,15,3,18,0.91609977324263037,0.79571765671389727,0.7911416055620959
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,80/20,test,15,True,1698,48,7.4420505829912145,105,21,84,0.81904761904761902,0.83333333333333326,0.52941176470588236,0.8571428571428571,0.65454545454545454,0.5698878507093138,68,16,3,18,0.89399092970521543,0.65744262692051003,0.64468770772171546
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_10,test,90/10,test,15,True,1698,48,7.6915555599844083,210,21,189,0.75238095238095237,0.79894179894179884,0.26865671641791045,0.8571428571428571,0.40909090909090912,0.38481480177420568,140,49,3,18,0.87918871252204589,0.43198519326391854,0.40472196234167013
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_20,validation_selected_reproduction,60/40,valid,31,True,1698,48,7.368876207008725,48,19,29,0.77083333333333337,0.7558983666061706,0.72222222222222221,0.68421052631578949,0.70270270270270274,0.51698319831907746,24,5,6,13,0.85480943738656978,0.76841702203495599,0.75914603689354387
lightgbm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,lightgbm_class_weight_balanced,lightgbm,num_leaves,60/40,1,random_flip_20,test,50/50,test,31,True,1698,48,7.4539913850021549,42,21,21,0.69047619047619047,0.69047619047619047,0.69999999999999996,0.66666666666666663,0.68292682926829273,0.38138503569823695,15,6,7,14,0.82086167800453513,0.84627191619057052,0.8426958285785362
