run_name,model,model_family,hyperparameter_name,train_ratio,seed,condition,stage,eval_ratio,split,C,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,validation_selected_reproduction,60/40,valid,10,True,1698,48,4.6165711709763855,48,19,29,0.8125,0.81760435571687839,0.72727272727272729,0.84210526315789469,0.78048780487804881,0.62343937884455281,23,6,3,16,0.86206896551724133,0.81572356680859881,0.80980935362279138
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,50/50,test,10,True,1698,48,4.6986922939831857,42,21,21,0.80952380952380953,0.80952380952380953,0.88235294117647056,0.7142857142857143,0.78947368421052633,0.63059262509446579,19,2,6,15,0.90476190476190477,0.92399431549889233,0.92238018238483166
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,60/40,test,10,True,1698,48,4.7876295669993851,53,21,32,0.75471698113207553,0.74776785714285721,0.68181818181818177,0.7142857142857143,0.69767441860465118,0.49188933866410628,25,7,6,15,0.8571428571428571,0.83054827614613225,0.82657728700365141
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,70/30,test,10,True,1698,48,4.8765586599765811,70,21,49,0.8571428571428571,0.81632653061224492,0.78947368421052633,0.7142857142857143,0.75,0.65194568114468099,45,4,6,15,0.88726919339164234,0.84975404012760358,0.84737438599265325
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,75/25,test,10,True,1698,48,4.9637532039778307,84,21,63,0.86904761904761907,0.81746031746031744,0.75,0.7142857142857143,0.73170731707317072,0.6454972243679028,58,5,6,15,0.90325018896447462,0.83969226999800406,0.83720831770639625
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,80/20,test,10,True,1698,48,5.0897461849963292,105,21,84,0.80000000000000004,0.76785714285714279,0.5,0.7142857142857143,0.58823529411764708,0.47434164902525688,69,15,6,15,0.85204081632653061,0.70112063774976829,0.69583579475510193
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,clean,test,90/10,test,10,True,1698,48,5.3238447429903317,210,21,189,0.79047619047619044,0.75661375661375663,0.28301886792452829,0.7142857142857143,0.40540540540540543,0.35445631531536348,151,38,6,15,0.86041824137062228,0.58499474071585034,0.57844095219849212
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,validation_selected_reproduction,60/40,valid,0.10000000000000001,True,1698,48,4.8259678930044174,48,19,29,0.8125,0.80852994555353908,0.75,0.78947368421052633,0.76923076923076927,0.61208128979328524,24,5,4,15,0.84754990925589835,0.82070592227101924,0.81533862448030603
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,50/50,test,0.10000000000000001,True,1698,48,4.8962126539845485,42,21,21,0.80952380952380953,0.80952380952380953,0.80952380952380953,0.80952380952380953,0.80952380952380953,0.61904761904761907,17,4,4,17,0.84353741496598633,0.85960552834134241,0.85580647160628498
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,60/40,test,0.10000000000000001,True,1698,48,4.9803027599991765,53,21,32,0.79245283018867929,0.79538690476190477,0.70833333333333337,0.80952380952380953,0.75555555555555554,0.58049869858001624,25,7,4,17,0.85863095238095233,0.85739225142334874,0.85450311517412625
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,70/30,test,0.10000000000000001,True,1698,48,5.0671705869899597,70,21,49,0.8571428571428571,0.84353741496598644,0.73913043478260865,0.80952380952380953,0.77272727272727271,0.67034577955304098,43,6,4,17,0.8814382896015549,0.83107039586528275,0.82743754534361336
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,75/25,test,0.10000000000000001,True,1698,48,5.1659075159986969,84,21,63,0.8571428571428571,0.84126984126984128,0.68000000000000005,0.80952380952380953,0.73913043478260865,0.64641558408243283,55,8,4,17,0.8987150415721844,0.85020070237283263,0.8476563235094694
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,80/20,test,0.10000000000000001,True,1698,48,5.2897836010088213,105,21,84,0.78095238095238095,0.79166666666666674,0.47222222222222221,0.80952380952380953,0.59649122807017541,0.4915755667668909,65,19,4,17,0.83786848072562359,0.5614193276602385,0.53280174478424436
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_10,test,90/10,test,0.10000000000000001,True,1698,48,5.5073208319954574,210,21,189,0.74285714285714288,0.77248677248677255,0.2537313432835821,0.80952380952380953,0.38636363636363635,0.35076039453755031,139,50,4,17,0.85563114134542695,0.55218131971968332,0.54385806279739035
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_20,validation_selected_reproduction,60/40,valid,0.10000000000000001,True,1698,48,4.6355848230014089,48,19,29,0.79166666666666663,0.78221415607985478,0.73684210526315785,0.73684210526315785,0.73684210526315785,0.56442831215970957,24,5,5,14,0.80217785843920142,0.78258212492400991,0.77604155878370873
logreg_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,logistic_regression_class_weight_balanced,logistic_regression,C,60/40,1,random_flip_20,test,50/50,test,0.10000000000000001,True,1698,48,4.7154011420207098,42,21,21,0.76190476190476186,0.76190476190476186,0.73913043478260865,0.80952380952380953,0.77272727272727271,0.52620136055843392,15,6,4,17,0.85260770975056688,0.82397200320169506,0.81187975582482075
