run_name,model,model_family,hyperparameter_name,train_ratio,seed,condition,stage,eval_ratio,split,C,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,validation_selected_reproduction,60/40,valid,1,True,1698,48,4.7919169300002977,48,19,29,0.83333333333333337,0.84392014519056269,0.73913043478260865,0.89473684210526316,0.80952380952380953,0.67333236195797608,23,6,2,17,0.86025408348457355,0.81513210666168034,0.80926998891329938
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,50/50,test,1,True,1698,48,4.8644143199780956,42,21,21,0.80952380952380953,0.80952380952380953,0.88235294117647056,0.7142857142857143,0.78947368421052633,0.63059262509446579,19,2,6,15,0.90476190476190477,0.92425301390818637,0.92267938013859352
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,60/40,test,1,True,1698,48,4.94721017498523,53,21,32,0.75471698113207553,0.74776785714285721,0.68181818181818177,0.7142857142857143,0.69767441860465118,0.49188933866410628,25,7,6,15,0.8526785714285714,0.81213674747684683,0.80695808004829783
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,70/30,test,1,True,1698,48,5.0327757530030794,70,21,49,0.81428571428571428,0.7857142857142857,0.68181818181818177,0.7142857142857143,0.69767441860465118,0.56407607481776623,42,7,6,15,0.88726919339164234,0.84959736258997376,0.84721801614090531
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,75/25,test,1,True,1698,48,5.1244487100047991,84,21,63,0.8571428571428571,0.80952380952380953,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.61904761904761907,57,6,6,15,0.89795918367346939,0.83290247315857591,0.83037294525404315
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,80/20,test,1,True,1698,48,5.2478885599994101,105,21,84,0.80000000000000004,0.76785714285714279,0.5,0.7142857142857143,0.58823529411764708,0.47434164902525688,69,15,6,15,0.85260770975056688,0.70139981818731112,0.69619141829625564
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,clean,test,90/10,test,1,True,1698,48,5.4521977809781674,210,21,189,0.78095238095238095,0.75132275132275139,0.27272727272727271,0.7142857142857143,0.39473684210526316,0.34296922868012547,149,40,6,15,0.85487528344671193,0.54739758526242766,0.53923386962157194
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,random_flip_10,validation_selected_reproduction,60/40,valid,0.10000000000000001,True,1698,48,4.3854101359902415,48,19,29,0.79166666666666663,0.78221415607985478,0.73684210526315785,0.73684210526315785,0.73684210526315785,0.56442831215970957,24,5,5,14,0.82032667876588017,0.79957660456846458,0.79399138674934044
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,random_flip_10,test,50/50,test,0.10000000000000001,True,1698,48,4.4563603209971916,42,21,21,0.83333333333333337,0.83333333333333326,0.81818181818181823,0.8571428571428571,0.83720930232558144,0.66742381247191462,17,4,3,18,0.87528344671201819,0.90346361081833537,0.90145716490162364
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,random_flip_10,test,60/40,test,0.10000000000000001,True,1698,48,4.533203490980668,53,21,32,0.79245283018867929,0.8035714285714286,0.69230769230769229,0.8571428571428571,0.76595744680851063,0.59402807414242031,24,8,3,18,0.84523809523809523,0.83587671900485594,0.83237692784750195
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,random_flip_10,test,70/30,test,0.10000000000000001,True,1698,48,4.6128957549808547,70,21,49,0.8571428571428571,0.8571428571428571,0.71999999999999997,0.8571428571428571,0.78260869565217395,0.68313005106397318,42,7,3,18,0.88435374149659862,0.83467793079239172,0.83094783775113412
linear_svm_balanced_ratio_preserved_noise_mcc_selected_true_pr_auc_v1,linear_svm_class_weight_balanced,linear_svm,C,60/40,1,random_flip_10,test,75/25,test,0.10000000000000001,True,1698,48,4.7004389879875816,84,21,63,0.84523809523809523,0.84920634920634919,0.6428571428571429,0.8571428571428571,0.73469387755102045,0.64153302787178479,53,10,3,18,0.89644746787603935,0.83476417253825907,0.83187863329934775
